,sign_ups,serves,servers,average_wait_time,average_serve_time,day,avgDayServeTime,loadInflux,hourOfDay,weekNum,daysAfterPrevAssnDue,daysUntilNextAssnDue,daysTilExam,NumStudents,InstructorRating,AvgHrsSpent,ProportionFrosh,ProportionGrads,ProportionPhDs
10/29/17 12:00,22,2,1,103,15,Sunday,17.375,382.25,12,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/29/17 13:00,20,2,2,160,22,Sunday,17.375,347.5,13,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/29/17 14:00,15,10,4,146,25,Sunday,17.375,260.625,14,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/29/17 15:00,11,15,4,176,25,Sunday,17.375,191.125,15,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/29/17 16:00,13,15,3,0,7,Sunday,17.375,225.875,16,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/29/17 17:00,5,9,2,0,11,Sunday,17.375,86.875,17,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/29/17 18:00,4,7,2,0,11,Sunday,17.375,69.5,18,5,7,0,5,172,4.1,16.35,0.29,0.14,0.05
10/30/17 15:00,51,5,1,148,9,Monday,13.6,693.6,15,5,1,10,4,172,4.1,16.35,0.29,0.14,0.05
10/30/17 16:00,2,3,3,198,24,Monday,13.6,27.2,16,5,1,10,4,172,4.1,16.35,0.29,0.14,0.05
10/30/17 17:00,0,13,3,0,8,Monday,13.6,0,17,5,1,10,4,172,4.1,16.35,0.29,0.14,0.05
10/30/17 18:00,0,12,2,0,16,Monday,13.6,0,18,5,1,10,4,172,4.1,16.35,0.29,0.14,0.05
10/30/17 19:00,0,7,2,0,11,Monday,13.6,0,19,5,1,10,4,172,4.1,16.35,0.29,0.14,0.05
10/30/17 20:00,0,1,1,0,0,Monday,13.6,0,20,5,1,10,4,172,4.1,16.35,0.29,0.14,0.05
10/31/17 15:00,51,3,2,270,18,Tuesday,14,714,15,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 16:00,6,7,2,822,13,Tuesday,14,84,16,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 17:00,0,7,3,0,18,Tuesday,14,0,17,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 18:00,0,7,3,0,19,Tuesday,14,0,18,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 19:00,0,6,2,0,18,Tuesday,14,0,19,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 20:00,0,7,2,0,12,Tuesday,14,0,20,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 21:00,0,4,1,0,4,Tuesday,14,0,21,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 22:00,0,4,1,0,10,Tuesday,14,0,22,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
10/31/17 23:00,0,3,1,0,0,Tuesday,14,0,23,5,2,9,3,172,4.1,16.35,0.29,0.14,0.05
11/1/17 11:00,33,11,1,125,8,Wednesday,12.75,420.75,11,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 12:00,8,3,1,0,15,Wednesday,12.75,102,12,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 13:00,6,8,2,0,18,Wednesday,12.75,76.5,13,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 14:00,8,9,2,0,20,Wednesday,12.75,102,14,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 15:00,0,2,0,0,0,Wednesday,12.75,0,15,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 16:00,34,3,1,95,12,Wednesday,12.75,433.5,16,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 17:00,0,7,2,0,13,Wednesday,12.75,0,17,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 18:00,0,10,2,0,9,Wednesday,12.75,0,18,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/1/17 19:00,0,10,1,0,7,Wednesday,12.75,0,19,6,3,8,2,172,4.1,16.35,0.29,0.14,0.05
11/2/17 15:00,10,1,2,44,26,Thursday,16.33333333,163.3333333,15,6,4,7,1,172,4.1,16.35,0.29,0.14,0.05
11/2/17 16:00,4,6,3,26,14,Thursday,16.33333333,65.33333333,16,6,4,7,1,172,4.1,16.35,0.29,0.14,0.05
11/2/17 17:00,0,3,1,0,9,Thursday,16.33333333,0,17,6,4,7,1,172,4.1,16.35,0.29,0.14,0.05
11/7/17 15:00,2,2,1,12,13,Tuesday,14.4,28.8,15,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 16:00,2,1,1,2,13,Tuesday,14.4,28.8,16,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 17:00,4,4,2,4,9,Tuesday,14.4,57.6,17,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 18:00,0,1,0,0,0,Tuesday,14.4,0,18,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 19:00,6,4,2,5,22,Tuesday,14.4,86.4,19,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 20:00,1,2,0,39,0,Tuesday,14.4,14.4,20,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 21:00,5,2,1,123,15,Tuesday,14.4,72,21,6,9,2,36,172,4.1,16.35,0.29,0.14,0.05
11/7/17 23:00,0,3,1,0,0,Tuesday,14.4,0,23,6,10,2,36,172,4.1,16.35,0.29,0.14,0.05
11/8/17 16:00,7,1,1,23,16,Wednesday,17.16666667,120.1666667,16,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/8/17 17:00,5,7,4,9,20,Wednesday,17.16666667,85.83333333,17,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/8/17 18:00,4,2,3,2,38,Wednesday,17.16666667,68.66666667,18,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/8/17 19:00,5,7,2,3,10,Wednesday,17.16666667,85.83333333,19,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/8/17 20:00,1,2,2,0,6,Wednesday,17.16666667,17.16666667,20,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/8/17 21:00,2,0,1,2,13,Wednesday,17.16666667,34.33333333,21,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/8/17 22:00,0,2,0,0,0,Wednesday,17.16666667,0,22,7,10,1,35,172,4.1,16.35,0.29,0.14,0.05
11/9/17 11:00,6,0,1,26,69,Thursday,19.9,119.4,11,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 12:00,4,5,2,28,25,Thursday,19.9,79.6,12,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 13:00,6,5,2,8,28,Thursday,19.9,119.4,13,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 14:00,5,5,2,7,18,Thursday,19.9,99.5,14,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 15:00,9,5,3,5,17,Thursday,19.9,179.1,15,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 16:00,6,12,3,15,10,Thursday,19.9,119.4,16,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 17:00,3,1,1,0,12,Thursday,19.9,59.7,17,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 18:00,1,1,1,1,3,Thursday,19.9,19.9,18,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 19:00,2,0,1,5,10,Thursday,19.9,39.8,19,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/9/17 20:00,3,5,2,3,7,Thursday,19.9,59.7,20,7,11,0,34,172,4.1,16.35,0.29,0.14,0.05
11/10/17 15:00,4,0,0,24,0,Friday,15,60,15,7,1,17,33,172,4.1,16.35,0.29,0.14,0.05
11/10/17 16:00,10,3,1,90,18,Friday,15,150,16,7,1,17,33,172,4.1,16.35,0.29,0.14,0.05
11/10/17 17:00,0,8,2,0,12,Friday,15,0,17,7,1,17,33,172,4.1,16.35,0.29,0.14,0.05
11/10/17 18:00,0,2,1,0,0,Friday,15,0,18,7,1,17,33,172,4.1,16.35,0.29,0.14,0.05
11/12/17 12:00,4,0,1,10,20,Sunday,21.42857143,85.71428571,12,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/12/17 13:00,22,4,1,67,59,Sunday,21.42857143,471.4285714,13,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/12/17 14:00,5,7,4,23,14,Sunday,21.42857143,107.1428571,14,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/12/17 15:00,6,14,4,4,24,Sunday,21.42857143,128.5714286,15,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/12/17 16:00,7,9,3,2,13,Sunday,21.42857143,150,16,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/12/17 17:00,13,8,3,8,13,Sunday,21.42857143,278.5714286,17,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/12/17 18:00,3,9,3,2,7,Sunday,21.42857143,64.28571429,18,7,3,15,31,172,4.1,16.35,0.29,0.14,0.05
11/13/17 15:00,29,6,1,97,13,Monday,13,377,15,7,4,14,30,172,4.1,16.35,0.29,0.14,0.05
11/13/17 16:00,6,5,2,134,15,Monday,13,78,16,7,4,14,30,172,4.1,16.35,0.29,0.14,0.05
11/13/17 17:00,1,8,2,992,15,Monday,13,13,17,7,4,14,30,172,4.1,16.35,0.29,0.14,0.05
11/13/17 18:00,0,10,1,0,9,Monday,13,0,18,7,4,14,30,172,4.1,16.35,0.29,0.14,0.05
11/13/17 19:00,0,1,0,0,0,Monday,13,0,19,7,4,14,30,172,4.1,16.35,0.29,0.14,0.05
11/14/17 10:00,0,1,1,0,0,Tuesday,29,0,10,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/14/17 15:00,5,4,1,2,10,Tuesday,29,145,15,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/14/17 16:00,2,3,1,1,19,Tuesday,29,58,16,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/14/17 17:00,3,3,2,2,8,Tuesday,29,87,17,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/14/17 18:00,1,0,1,2,68,Tuesday,29,29,18,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/14/17 19:00,2,0,1,8,59,Tuesday,29,58,19,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/14/17 20:00,1,3,1,3,10,Tuesday,29,29,20,7,5,13,29,172,4.1,16.35,0.29,0.14,0.05
11/15/17 16:00,13,0,1,42,29,Wednesday,19.66666667,255.6666667,16,8,6,12,28,172,4.1,16.35,0.29,0.14,0.05
11/15/17 17:00,3,12,3,29,17,Wednesday,19.66666667,59,17,8,6,12,28,172,4.1,16.35,0.29,0.14,0.05
11/15/17 18:00,8,11,3,0,18,Wednesday,19.66666667,157.3333333,18,8,6,12,28,172,4.1,16.35,0.29,0.14,0.05
11/15/17 19:00,3,2,1,24,11,Wednesday,19.66666667,59,19,8,6,12,28,172,4.1,16.35,0.29,0.14,0.05
11/15/17 20:00,6,5,1,85,13,Wednesday,19.66666667,118,20,8,6,12,28,172,4.1,16.35,0.29,0.14,0.05
11/15/17 21:00,3,2,1,350,30,Wednesday,19.66666667,59,21,8,6,12,28,172,4.1,16.35,0.29,0.14,0.05
11/16/17 3:00,0,3,1,0,0,Thursday,16,0,3,8,7,11,27,172,4.1,16.35,0.29,0.14,0.05
11/16/17 14:00,3,2,1,15,9,Thursday,16,48,14,8,7,11,27,172,4.1,16.35,0.29,0.14,0.05
11/16/17 15:00,2,2,2,11,27,Thursday,16,32,15,8,7,11,27,172,4.1,16.35,0.29,0.14,0.05
11/16/17 16:00,6,3,2,273,19,Thursday,16,96,16,8,7,11,27,172,4.1,16.35,0.29,0.14,0.05
11/16/17 17:00,2,4,1,18,9,Thursday,16,32,17,8,7,11,27,172,4.1,16.35,0.29,0.14,0.05
11/17/17 15:00,12,2,2,68,29,Friday,18.5,222,15,8,8,10,26,172,4.1,16.35,0.29,0.14,0.05
11/17/17 16:00,0,10,2,0,8,Friday,18.5,0,16,8,8,10,26,172,4.1,16.35,0.29,0.14,0.05
11/26/17 12:00,21,0,1,90,21,Sunday,18.57142857,390,12,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/26/17 13:00,20,4,2,188,12,Sunday,18.57142857,371.4285714,13,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/26/17 14:00,8,7,2,172,15,Sunday,18.57142857,148.5714286,14,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/26/17 15:00,8,8,3,1163,25,Sunday,18.57142857,148.5714286,15,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/26/17 16:00,5,10,2,1427,28,Sunday,18.57142857,92.85714286,16,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/26/17 17:00,1,12,1,1293,13,Sunday,18.57142857,18.57142857,17,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/26/17 18:00,0,2,1,0,16,Sunday,18.57142857,0,18,8,17,1,17,172,4.1,16.35,0.29,0.14,0.05
11/27/17 15:00,21,3,2,102,57,Monday,29.33333333,616,15,8,18,0,16,172,4.1,16.35,0.29,0.14,0.05
11/27/17 16:00,0,8,2,0,18,Monday,29.33333333,0,16,8,18,0,16,172,4.1,16.35,0.29,0.14,0.05
11/27/17 17:00,0,11,2,0,13,Monday,29.33333333,0,17,8,18,0,16,172,4.1,16.35,0.29,0.14,0.05
11/29/17 16:00,4,4,2,1,9,Wednesday,12.5,50,16,9,2,-1,14,172,4.1,16.35,0.29,0.14,0.05
11/29/17 17:00,3,2,2,0,15,Wednesday,12.5,37.5,17,9,2,-1,14,172,4.1,16.35,0.29,0.14,0.05
11/29/17 18:00,3,4,2,1,6,Wednesday,12.5,37.5,18,9,2,-1,14,172,4.1,16.35,0.29,0.14,0.05
11/29/17 19:00,3,2,1,9,15,Wednesday,12.5,37.5,19,9,2,-1,14,172,4.1,16.35,0.29,0.14,0.05
11/29/17 20:00,3,4,1,4,14,Wednesday,12.5,37.5,20,9,2,-1,14,172,4.1,16.35,0.29,0.14,0.05
11/29/17 21:00,2,2,1,5,16,Wednesday,12.5,25,21,9,2,-1,14,172,4.1,16.35,0.29,0.14,0.05
11/30/17 14:00,8,5,2,36,11,Thursday,9.5,76,14,9,3,-1,13,172,4.1,16.35,0.29,0.14,0.05
11/30/17 15:00,2,4,2,5,8,Thursday,9.5,19,15,9,3,-1,13,172,4.1,16.35,0.29,0.14,0.05
11/30/17 16:00,2,3,2,3,0,Thursday,9.5,19,16,9,3,-1,13,172,4.1,16.35,0.29,0.14,0.05
11/30/17 17:00,2,1,1,6,0,Thursday,9.5,19,17,9,3,-1,13,172,4.1,16.35,0.29,0.14,0.05
11/30/17 18:00,1,0,0,0,0,Thursday,9.5,9.5,18,9,3,-1,13,172,4.1,16.35,0.29,0.14,0.05
12/1/17 10:00,5,4,1,12,11,Friday,14.16666667,70.83333333,10,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 11:00,2,2,1,5,6,Friday,14.16666667,28.33333333,11,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 12:00,0,1,1,0,17,Friday,14.16666667,0,12,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 16:00,5,4,2,7,10,Friday,14.16666667,70.83333333,16,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 17:00,5,5,1,10,9,Friday,14.16666667,70.83333333,17,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 18:00,2,2,1,36,32,Friday,14.16666667,28.33333333,18,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 19:00,1,0,0,57,0,Friday,14.16666667,14.16666667,19,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/1/17 20:00,0,2,1,0,0,Friday,14.16666667,0,20,9,4,-1,12,172,4.1,16.35,0.29,0.14,0.05
12/3/17 12:00,15,0,1,72,25,Sunday,21.5,322.5,12,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 13:00,19,4,2,120,19,Sunday,21.5,408.5,13,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 14:00,10,8,3,96,15,Sunday,21.5,215,14,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 15:00,14,11,3,101,43,Sunday,21.5,301,15,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 16:00,7,18,2,0,16,Sunday,21.5,150.5,16,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 17:00,8,5,1,0,11,Sunday,21.5,172,17,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 18:00,0,1,0,0,0,Sunday,21.5,0,18,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/3/17 19:00,1,0,0,0,0,Sunday,21.5,21.5,19,9,6,-1,10,172,4.1,16.35,0.29,0.14,0.05
12/4/17 15:00,46,6,2,104,23,Monday,14.8,680.8,15,9,7,-1,9,172,4.1,16.35,0.29,0.14,0.05
12/4/17 16:00,0,7,2,0,13,Monday,14.8,0,16,9,7,-1,9,172,4.1,16.35,0.29,0.14,0.05
12/4/17 17:00,0,9,3,0,10,Monday,14.8,0,17,9,7,-1,9,172,4.1,16.35,0.29,0.14,0.05
12/4/17 18:00,0,4,1,0,12,Monday,14.8,0,18,9,7,-1,9,172,4.1,16.35,0.29,0.14,0.05
12/4/17 19:00,0,2,1,0,16,Monday,14.8,0,19,9,7,-1,9,172,4.1,16.35,0.29,0.14,0.05
12/5/17 13:00,40,4,2,79,14,Tuesday,22.77777778,911.1111111,13,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 14:00,1,10,2,134,18,Tuesday,22.77777778,22.77777778,14,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 15:00,0,11,2,0,18,Tuesday,22.77777778,0,15,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 16:00,41,16,3,112,21,Tuesday,22.77777778,933.8888889,16,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 17:00,6,5,3,249,11,Tuesday,22.77777778,136.6666667,17,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 18:00,0,9,3,0,42,Tuesday,22.77777778,0,18,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 19:00,0,5,2,0,21,Tuesday,22.77777778,0,19,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 20:00,3,4,2,23,29,Tuesday,22.77777778,68.33333333,20,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 21:00,0,4,1,0,31,Tuesday,22.77777778,0,21,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/5/17 22:00,0,1,1,0,0,Tuesday,22.77777778,0,22,9,8,-1,8,172,4.1,16.35,0.29,0.14,0.05
12/6/17 16:00,36,3,3,97,18,Wednesday,12.8,460.8,16,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 17:00,15,8,3,0,23,Wednesday,12.8,192,17,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 18:00,1,10,3,0,15,Wednesday,12.8,12.8,18,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 19:00,5,2,1,0,2,Wednesday,12.8,64,19,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 20:00,1,0,0,0,0,Wednesday,12.8,12.8,20,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 21:00,0,2,1,0,6,Wednesday,12.8,0,21,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 22:00,1,0,0,0,0,Wednesday,12.8,12.8,22,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/6/17 23:00,1,0,0,0,0,Wednesday,12.8,12.8,23,10,9,-1,7,172,4.1,16.35,0.29,0.14,0.05
12/7/17 12:00,34,2,1,212,22,Thursday,40.75,1385.5,12,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 13:00,8,3,1,272,25,Thursday,40.75,326,13,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 14:00,6,5,1,311,15,Thursday,40.75,244.5,14,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 15:00,0,3,3,0,50,Thursday,40.75,0,15,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 16:00,0,2,3,0,80,Thursday,40.75,0,16,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 17:00,0,12,3,0,57,Thursday,40.75,0,17,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 18:00,0,2,1,0,65,Thursday,40.75,0,18,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 19:00,0,11,1,0,12,Thursday,40.75,0,19,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/7/17 20:00,0,1,0,0,0,Thursday,40.75,0,20,10,10,-1,6,172,4.1,16.35,0.29,0.14,0.05
12/8/17 16:00,23,8,3,49,13,Friday,19,437,16,10,11,-1,5,172,4.1,16.35,0.29,0.14,0.05
12/8/17 17:00,5,9,3,43,25,Friday,19,95,17,10,11,-1,5,172,4.1,16.35,0.29,0.14,0.05
12/8/17 18:00,0,7,1,0,0,Friday,19,0,18,10,11,-1,5,172,4.1,16.35,0.29,0.14,0.05